Unnamed: 0,Run,Event,PID1,Q1,E1,px1,py1,pz1,eta1,phi1,PID2,Q2,E2,px2,py2,pz2,eta2,phi2,PID3,Q3,E3,px3,py3,pz3,eta3,phi3,PID4,Q4,E4,px4,py4,pz4,eta4,phi4,mass,mass_z1,mass_z2
106346,200519,694662,11,-1,79.1393,-75.1984,-21.1591,-12.6696,-0.161481,-2.86731,11,-1,209.444,51.7779,-18.3767,-202.11,-2.01366,-0.341046,-11,1,61.9596,28.8175,38.1135,-39.445,-0.752477,0.923403,-11,1,53.7952,7.04515,-9.53588,-52.4725,-2.19312,-0.934499,262.966346,121.467397,15.600121
106347,200519,694676,11,-1,136.389,-6.98874,-105.864,-85.7083,-0.738787,-1.63672,-11,1,97.013,-3.20696,80.7372,-53.6912,-0.623331,1.6105,11,-1,25.2724,-24.5533,-0.11507,5.98447,0.24138,-3.13691,-11,1,25.8573,0.934251,14.6028,-21.3187,-1.17063,1.50691,236.133721,86.902564,19.384136
106348,200519,694682,-11,1,40.6211,-9.30349,34.0652,-20.077,-0.541668,1.8374,-11,1,49.7566,-20.2986,-28.353,35.4935,0.89396,-2.19213,11,-1,149.652,20.0064,-18.9688,-147.091,-2.37616,-0.758783,11,-1,56.8202,13.83,10.1741,-54.1641,-1.86627,0.634254,231.422658,158.336192,44.782374
106350,200519,765443,11,-1,28.1902,-24.0869,-10.9711,9.70256,0.358829,-2.71419,11,-1,26.9673,20.879,-3.011,-16.7999,-0.729847,-0.143224,-11,1,32.7355,-14.0455,10.1905,-27.7578,-1.24878,2.51393,-11,1,12.734,10.7778,1.51304,-6.61079,-0.575171,0.139472,91.428904,43.946103,4.871955
106352,200519,765456,-11,1,235.092,-28.2392,-83.48,217.95,1.63721,-1.89699,11,-1,64.3371,25.58,38.9601,44.3513,0.846732,0.989818,11,-1,46.5038,7.29147,25.2429,38.3697,1.17255,1.2896,-11,1,15.4865,-0.570399,12.5714,9.02575,0.666716,1.61614,186.146292,73.576973,15.504274
106359,200519,766403,11,-1,625.745,110.281,293.302,-541.635,-1.3152,1.21115,11,-1,293.172,-115.108,-76.3265,-258.601,-1.38506,-2.55607,-11,1,138.173,-89.4114,13.8137,-104.435,-0.986406,2.98831,-11,1,70.1011,-21.3158,18.8864,-64.0555,-1.54984,2.41655,506.397142,267.224012,77.13177
106369,200519,766521,11,-1,55.7607,43.6259,-3.17312,34.5827,0.725327,-0.072607,-11,1,19.3054,-19.1496,-2.27945,0.891438,0.046208,-3.02312,11,-1,13.9151,-11.0989,-7.0147,-4.60846,-0.344159,-2.57796,-11,1,6.54029,-5.03064,3.70925,-1.92604,-0.303473,2.50625,90.224615,52.862696,8.955499
106378,200519,766629,11,-1,38.2164,36.6176,-5.66912,-9.35439,-0.249846,-0.1536,-11,1,39.0007,-26.9015,-15.9542,-23.2986,-0.68908,-2.60629,-11,1,23.6713,-12.17,-7.20441,-18.9821,-1.10392,-2.60709,11,-1,16.5557,-6.96284,-8.10245,-12.6475,-1.0056,-2.28069,90.599956,47.578544,8.299129
106379,200519,766655,11,-1,85.6803,-82.8943,20.9922,5.38254,0.062904,2.89357,11,-1,223.609,41.1842,-34.5057,-217.058,-2.10434,-0.697392,-11,1,68.5599,-9.7218,47.638,-48.3381,-0.87727,1.77211,-11,1,47.4125,39.5996,-17.78,-19.0707,-0.426304,-0.422016,320.237948,93.04307,91.848101
106386,200519,768823,-11,1,37.188,-34.975,8.64612,-9.21647,-0.253104,2.89924,-11,1,94.9833,-25.4418,-6.02699,-91.3138,-1.96365,-2.90899,11,-1,9.78848,-4.912,-8.01454,-2.73017,-0.286507,-2.12064,11,-1,20.8841,2.65917,-7.48797,-19.3134,-1.62112,-1.22956,86.025107,22.02668,21.741569
106390,200519,768870,-11,1,90.0814,-55.2069,55.7512,-44.2567,-0.537769,2.35129,-11,1,48.6462,40.9301,-20.9838,15.8387,0.337888,-0.473736,11,-1,37.8726,2.56386,-30.2182,-22.6853,-0.691569,-1.48615,11,-1,103.176,-18.7154,1.57931,101.452,2.3883,3.05741,273.452533,159.140901,54.085649
106419,200519,770174,-11,1,34.0422,-19.6981,-15.9234,-22.7442,-0.807338,-2.46177,11,-1,30.6925,21.2069,0.181157,22.187,0.913652,0.008542,-11,1,20.1606,5.32732,17.6393,8.18075,0.430548,1.27749,11,-1,6.15527,4.35244,4.20801,-1.11188,-0.182642,0.768529,89.918567,50.163591,15.525876
106420,200519,770175,11,-1,83.2686,-48.124,-30.3073,-60.8211,-0.929628,-2.57957,-11,1,53.7851,40.8221,25.1588,-24.3605,-0.488372,0.552321,11,-1,101.324,-31.3611,15.4694,-95.0985,-1.72581,2.68335,-11,1,30.8133,30.4127,2.94397,-3.98295,-0.129988,0.0965,195.61927,56.79315,22.121838
106422,200519,770242,-11,1,59.5442,-18.1991,39.518,-40.6526,-0.83421,2.00237,11,-1,48.4475,17.4076,-8.73539,-44.3602,-1.56132,-0.465097,-11,1,23.8849,9.25462,14.1764,-16.8485,-0.877972,0.992442,11,-1,43.8488,-3.77146,11.309,-42.1972,-1.97656,1.89269,83.297444,28.87656,26.28585
106426,200519,770283,-11,1,91.3662,-48.0857,-46.9469,-61.8994,-0.824454,-2.36818,11,-1,135.485,-2.66051,64.0695,-119.349,-1.37978,1.6123,-11,1,120.308,10.282,-29.9683,-116.062,-2.00962,-1.24029,11,-1,46.05,-18.8509,-24.0756,34.4327,0.967774,-2.23508,283.949512,153.889328,76.09625
106442,200519,1060233,-11,1,187.287,-8.5459,70.2737,-173.393,-1.62825,1.69181,-11,1,71.9974,9.05751,-69.7755,-15.2632,-0.215261,-1.44171,11,-1,61.6267,31.5734,-25.8676,-46.1717,-0.971168,-0.68639,11,-1,50.1741,-15.7172,17.8475,-44.1801,-1.37814,2.29281,243.99647,57.294675,26.375676
106445,200519,1060335,-11,1,134.955,-102.827,-55.0923,67.8562,0.553053,-2.64973,-11,1,177.573,65.153,-16.2632,164.386,1.62773,-0.244616,11,-1,57.5557,11.2642,-50.1843,25.8325,0.483228,-1.35,11,-1,70.7971,-24.7052,13.0188,65.0569,1.58204,2.65661,274.904162,94.061518,81.445645
106447,200519,1060354,-11,1,91.3839,59.1439,-44.5218,-53.5802,-0.672039,-0.645273,11,-1,77.1427,-30.0459,-62.2912,-34.1766,-0.475996,-2.02022,-11,1,94.0233,1.9954,68.8957,63.9514,0.829422,1.54184,11,-1,55.9735,-29.2985,40.6769,-24.9002,-0.478269,2.195,314.760359,173.020713,101.197424
106455,200519,1060432,11,-1,126.134,54.3469,65.7593,-92.9083,-0.942969,0.880133,11,-1,51.2344,-35.1791,28.3001,-24.2178,-0.513523,2.46414,-11,1,40.6973,-25.9349,31.1787,-3.39692,-0.083663,2.26464,-11,1,42.5834,35.3444,-6.14566,22.9423,0.60241,-0.172158,208.365748,109.416656,20.401374
106459,200519,1060451,-11,1,80.1732,-12.0136,39.6151,68.659,1.27962,1.86524,11,-1,41.3759,-13.9305,-38.0919,8.18001,0.200338,-1.9214,11,-1,49.1366,12.7619,-35.5522,31.4258,0.757429,-1.22616,-11,1,50.4479,10.0554,28.9727,-40.0558,-1.08217,1.23674,210.267109,107.403947,34.627639
106460,200519,1060461,-11,1,88.6217,-13.4994,-63.285,-60.5523,-0.835216,-1.78096,11,-1,63.6344,47.0378,10.1619,-41.6356,-0.782769,0.212768,11,-1,101.2,43.4864,-19.4532,-89.2857,-1.38592,-0.420639,-11,1,131.716,-30.6391,17.9016,126.846,1.98601,2.61282,372.880496,200.364636,41.821449
106461,200519,1060468,-11,1,107.182,77.5866,-47.2836,-56.8562,-0.590789,-0.547324,11,-1,43.6973,-19.5126,22.9483,31.6557,0.916909,2.27545,11,-1,31.1008,14.5397,21.5524,17.069,0.616702,0.977308,-11,1,54.6475,-17.045,-8.33094,-51.2485,-1.71949,-2.68698,221.935213,87.999423,34.865704
106464,200519,1060507,-11,1,96.1158,-43.8936,-85.021,9.1117,0.095085,-2.04737,-11,1,90.4727,5.36616,79.5275,42.8005,0.514026,1.50342,11,-1,66.8885,62.9352,22.5291,-2.38251,-0.035634,0.34376,11,-1,60.4457,-20.308,5.09256,56.7039,1.72194,2.89589,294.542734,149.188806,74.104148
