Unnamed: 0,Run,Event,PID1,Q1,E1,px1,py1,pz1,eta1,phi1,PID2,Q2,E2,px2,py2,pz2,eta2,phi2,PID3,Q3,E3,px3,py3,pz3,eta3,phi3,PID4,Q4,E4,px4,py4,pz4,eta4,phi4,mass,mass_z1,mass_z2
57710,194533,1313262,-13,1,26.306,3.82558,-19.4967,-17.2406,-0.784692,-1.37704,13,-1,9.14798,-6.71206,-4.05941,-4.70571,-0.56874,-2.59766,11,-1,44.5546,15.0849,19.8969,36.9008,1.18243,0.922098,-11,1,13.908,-11.7158,-5.07237,5.5174,0.419736,-2.73301,91.240081,37.248549,14.564412
57716,194533,1313325,-13,1,32.4271,-7.5257,4.37071,-31.2372,-1.98997,2.61543,13,-1,22.4344,6.26312,4.12807,-21.1429,-1.75947,0.582751,11,-1,42.3178,12.1645,39.0189,10.9704,0.265291,1.26859,-11,1,38.0399,3.35617,34.9568,14.6216,0.405183,1.47508,102.76817,13.86672,9.440026
57719,194533,1313380,13,-1,245.599,71.8119,-25.1395,-233.516,-1.84009,-0.336741,-13,1,55.4508,-12.1466,25.9381,-47.4811,-1.27922,2.00876,-11,1,22.1743,-10.3521,-2.82908,19.4045,1.35439,-2.87482,11,-1,15.9418,-6.58329,-7.4716,12.4489,1.04767,-2.29308,225.93094,90.061235,6.729528
57726,194533,1321445,13,-1,17.8627,10.6873,-5.51209,13.2084,0.949276,-0.476176,-13,1,12.6454,3.86017,-4.23834,11.2708,1.42834,-0.83206,11,-1,49.8813,27.5359,-19.7988,36.5777,0.935817,-0.623377,-11,1,102.058,-19.3605,20.2177,98.1443,1.96739,2.33454,85.665777,69.774787,4.981281
57734,194533,1321520,-13,1,51.4038,48.3073,-5.94118,16.5363,0.333536,-0.122373,13,-1,45.8802,-23.4678,1.98888,-39.3737,-1.28643,3.05705,-11,1,110.376,-31.7308,36.6369,-99.1655,-1.46403,2.28456,11,-1,116.29,9.95385,-42.9295,-107.617,-1.62549,-1.34296,228.262934,91.159247,90.025779
57736,194533,1321557,-13,1,146.178,59.3327,12.8298,-132.978,-1.52576,0.212956,13,-1,51.8806,-28.7301,-16.5243,-39.9138,-1.01871,-2.61964,-11,1,101.521,-74.7491,23.9118,64.4002,0.748664,2.83199,11,-1,40.7903,20.9204,32.0618,14.0792,0.35994,0.992664,321.971135,91.57219,89.793747
57740,194533,1321593,13,-1,98.5103,-34.0305,-46.435,-79.9373,-1.1313,-2.20324,-13,1,113.994,-1.75439,30.0548,-109.946,-2.00665,1.6291,11,-1,104.099,63.1896,20.0838,-80.2515,-1.02258,0.307736,-11,1,57.4606,-32.9673,11.2314,-45.7026,-1.08589,2.81324,199.791245,91.340242,86.911107
57742,194533,1324307,13,-1,61.569,31.2653,51.4005,13.0848,0.215812,1.02432,-13,1,46.5021,-8.77506,-8.78469,44.8136,1.99529,-2.35565,-11,1,59.7297,-15.9169,-37.6846,43.5219,0.925839,-1.97044,11,-1,33.5204,-13.8328,10.5681,-28.6459,-1.2729,2.4892,186.925611,82.788505,77.493353
57748,194533,1324396,13,-1,19.5741,-8.255,-17.0829,4.81288,0.251026,-2.02094,-13,1,9.27633,-3.14953,-6.23553,6.10228,0.78906,-2.03851,11,-1,60.495,12.9099,51.8882,-28.2948,-0.50715,1.32695,-11,1,10.843,-6.60242,-8.09215,-2.91489,-0.275598,-2.25516,95.815138,46.445529,6.276473
57752,194533,1324427,-13,1,39.5194,21.2806,31.4057,11.0723,0.287873,0.975261,13,-1,22.6775,-5.51191,-21.9454,-1.50947,-0.066662,-1.81687,-11,1,21.4399,-14.5566,-4.581,-15.0596,-0.872038,-2.8367,11,-1,9.60669,-4.04863,-8.01602,-3.41182,-0.371325,-2.03849,92.72055,58.641775,10.856238
57758,194533,1327325,13,-1,68.5355,53.888,-9.98156,41.1528,0.693868,-0.183152,-13,1,28.8674,-19.1396,-16.8087,-13.5815,-0.510689,-2.42095,11,-1,80.563,-37.9159,66.8197,-24.2468,-0.310583,2.08693,-11,1,31.7905,-9.10944,-30.0963,-4.67599,-0.148162,-1.86471,209.156712,90.701656,82.474111
57761,194533,1327430,13,-1,50.8417,-40.8008,18.4891,-24.0483,-0.513933,2.71612,-13,1,22.8993,11.9419,-12.5595,-14.9671,-0.781583,-0.810598,11,-1,32.396,5.06441,-19.8323,-25.1105,-1.033,-1.32078,-11,1,19.78,-1.87576,-10.1228,-16.8896,-1.27027,-1.75402,89.751843,55.204505,7.130994
57762,194533,1327440,-13,1,27.2437,3.72275,25.1313,-9.83696,-0.378122,1.42373,13,-1,9.40513,-3.62381,4.66917,-7.3152,-1.03987,2.2308,11,-1,267.301,73.1751,28.2787,-255.53,-1.89681,0.368773,-11,1,50.0938,8.07952,35.3175,34.5946,0.849094,1.3459,230.910948,203.175338,12.683152
57767,194533,1475846,13,-1,149.289,-54.2773,-67.6095,121.533,1.139,-2.24725,-13,1,63.4662,32.8527,-9.59631,53.4468,1.22846,-0.284195,-11,1,187.586,49.4942,67.1168,168.031,1.45029,0.935386,11,-1,64.6946,-38.5539,32.875,40.2272,0.727936,2.43553,262.217102,100.776848,90.70333
57768,194533,1475849,13,-1,19.3242,-9.5307,-14.6254,8.2872,0.458496,-2.14833,-13,1,8.70262,7.34586,4.51455,1.17542,0.135906,0.551064,-11,1,60.2928,11.5258,24.7908,53.7382,1.42815,1.1356,11,-1,44.8194,-10.5018,-12.2792,41.8056,1.6792,-2.27833,81.807941,41.980569,24.26847
57772,194533,1475896,13,-1,55.5094,-54.5339,10.3594,-0.150666,-0.002714,2.95387,-13,1,57.3813,25.8668,34.7236,37.6535,0.786108,0.930547,11,-1,50.5578,-1.67973,-49.9406,7.69451,0.153384,-1.60442,-11,1,62.9151,23.174,4.85043,-58.2902,-1.63302,0.206326,225.870775,92.106287,88.43669
57774,194533,1475931,-13,1,69.0413,3.63711,-46.8272,50.603,0.93505,-1.49328,13,-1,37.8617,28.5552,22.7423,-10.0443,-0.271791,0.672563,11,-1,60.9179,-38.3088,-3.47592,47.237,1.03378,-3.05111,-11,1,31.3207,5.41305,15.428,-26.7145,-1.26682,1.23336,189.152752,90.370438,82.836005
57784,194533,1480247,-13,1,128.166,65.8092,18.4914,108.415,1.24154,0.273922,13,-1,109.299,-23.4145,-9.19324,106.365,2.14868,-2.76746,11,-1,43.2366,-38.0184,-20.3107,-3.38906,-0.078545,-2.65093,-11,1,76.5749,-4.98874,14.0278,75.1136,2.32124,1.91248,213.429565,91.517274,85.564578
57789,194533,1480296,-13,1,591.284,62.8018,95.7584,-580.089,-2.32522,0.990329,13,-1,48.7359,9.46128,30.5738,-36.7547,-0.982535,1.27069,-11,1,91.159,7.91129,-81.0921,40.8834,0.482802,-1.47354,11,-1,126.709,45.1475,-22.202,116.292,1.57484,-0.457038,713.050053,96.319535,89.149003
57790,200519,1254641,-13,1,11.4307,2.38205,-9.27506,-6.24094,-0.612668,-1.31941,13,-1,14.2827,-7.31607,4.3643,11.4635,1.10598,2.60372,11,-1,45.8105,10.3953,-20.3101,-39.7246,-1.32147,-1.09773,-11,1,34.6322,-7.84373,15.9121,29.7434,1.28889,2.02878,105.61318,79.658965,24.195944
57792,200519,1254669,13,-1,27.0008,11.5893,20.0142,-13.9337,-0.570945,1.04592,-13,1,8.40598,0.661782,5.59443,-6.23809,-0.95527,1.45305,-11,1,87.7574,-42.7195,-32.0465,-69.6378,-1.08088,-2.49799,11,-1,35.3909,33.3146,9.02361,-7.82449,-0.2248,0.264513,124.869984,92.447779,6.391245
57794,200519,1254696,-13,1,31.6737,-2.74036,10.7802,29.6562,1.70724,1.81973,13,-1,24.305,4.93966,-5.32904,23.1931,1.87744,-0.823298,11,-1,28.7866,6.21389,-9.1483,26.5776,1.61068,-0.97414,-11,1,24.6282,-6.24897,-1.12592,23.7956,2.0316,-2.96333,35.834447,17.493264,14.495543
